Wall time,Step,Value
1783313825.017419,467,-8.976970672607422
1783313827.0377245,468,-9.384110450744629
1783313829.049703,469,-10.652567863464355
1783313831.0425954,470,-8.801091194152832
1783313833.133158,471,-9.06385612487793
1783313835.270361,472,-8.897173881530762
1783313837.4070241,473,-9.563347816467285
1783313839.5263317,474,-8.898226737976074
1783313841.564921,475,-8.089488983154297
1783313843.5703366,476,-8.658095359802246
1783313845.5437129,477,-7.5794782638549805
1783313847.5199916,478,-7.55942440032959
1783313849.4790666,479,-7.6601996421813965
1783313851.4289634,480,-7.642453670501709
1783313853.5564165,481,-8.27541446685791
1783313855.5252724,482,-6.636907577514648
1783313857.5461874,483,-8.157727241516113
1783313859.6368153,484,-8.419065475463867
1783313861.6310096,485,-8.411638259887695
1783313863.582876,486,-9.178580284118652
1783313865.5707064,487,-7.257750034332275
1783313867.5363135,488,-7.559884548187256
1783313869.4791799,489,-7.705841064453125
1783313871.5135748,490,-8.04090690612793
1783313873.542381,491,-8.46035099029541
1783313875.5173936,492,-7.279812335968018
1783313877.5349479,493,-7.961601257324219
1783313879.4891768,494,-6.858837127685547
1783313881.4641702,495,-7.542611598968506
1783313883.6012628,496,-7.100435256958008
1783313885.7732308,497,-7.328071117401123
1783313887.932624,498,-8.795806884765625
1783313890.1108172,499,-6.976620674133301
1783313892.3145673,500,-8.384281158447266
1783313894.4326246,501,-7.454381465911865
1783313896.4544394,502,-7.856494426727295
1783313898.3957248,503,-7.169828414916992
1783313900.3756864,504,-6.55646276473999
1783313902.3573103,505,-7.741064071655273
1783313904.3664765,506,-7.41484260559082
1783313906.3660212,507,-6.98453950881958
1783313908.4019344,508,-6.940340042114258
1783313910.3916597,509,-6.8693742752075195
1783313912.4080868,510,-5.9830546379089355
1783313914.396,511,-6.123775005340576
1783313916.3747919,512,-5.872720241546631
1783313918.4447043,513,-6.972327709197998
1783313920.4369051,514,-6.486297607421875
1783313922.536394,515,-6.3626017570495605
1783313924.5983467,516,-5.765108585357666
1783313926.5920675,517,-7.067478179931641
1783313928.6232421,518,-5.913064002990723
1783313930.62802,519,-6.092053413391113
1783313932.6460836,520,-5.9686737060546875
1783313934.6841505,521,-7.414608478546143
1783313936.7115438,522,-5.179343223571777
1783313938.7297206,523,-5.085800647735596
1783313940.7530339,524,-6.22511100769043
1783313942.7537587,525,-5.179734230041504
1783313944.7485783,526,-5.994774341583252
1783313946.8278806,527,-5.822694778442383
1783313948.8413737,528,-5.702509880065918
1783313950.7853935,529,-5.256227970123291
1783313952.8537874,530,-5.7101898193359375
1783313954.828412,531,-5.135244369506836
1783313956.8567972,532,-4.276749610900879
1783313958.8711605,533,-5.100592613220215
1783313960.8991866,534,-4.709993362426758
